budget,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,tagline,vote_average,vote_count,cast,director,year,month,return_rate,History,Documentary,Crime,Thriller,Foreign,War,Adventure,Western,Music,Mystery,Action,Comedy,Science Fiction,Romance,Fantasy,Drama,Animation,Family,Horror,suomi,Somali,اردو,Pусский,فارسی,Polski,Română,తెలుగు,Deutsch,Latin,ελληνικά,Português,Español,العربية,English,Український,Hrvatski,Magyar,Cymraeg,தமிழ�?Dansk,isiZulu,Afrikaans,हिन्दी,shqip,Bahasa indonesia,普通话,Català,Galego,Slovenčina,қазақ,Italiano,Français,Nederlands,Türkçe,বাংল�?български език,Kiswahili,svenska,Gaeilge,Srpski,Eesti,한국�?조선�?No Language,ਪੰਜਾਬੀ,Esperanto,پښتو,Tiếng Việt,עִבְרִית,广州�?/ 廣州�?Norsk,日本�?ภาษาไท�?Český,Íslenska,L1,L2,L3,L4,L5,L6
5800000,"['paris', 'france', 'world war ii', 'nazis', 'hijacking of train', 'artwork', 'train ride', 'painting', 'french resistance', 'train crash', 'nazi germany', 'art thief', 'art theft']","As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.",4.49029,"['Les Productions Artistes Associés', 'Les Films Ariane', 'Dear Film Produzione']","['France', 'United States of America']",1964/9/21,6800000,133,"It carried their hopes, their nation's honour!",7.2,72,"[""['Burt Lancaster'"", "" 'Paul Scofield'""]",John Frankenheimer,1964,9,17.24137931,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,"['buddhism', 'elephant', 'sydney', 'australia', 'fighter', 'tempel', 'gang', 'animal']","In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.",11.81832,"['The Weinstein Company', 'Sahamongkol Film International', 'Vivendi']","['Thailand', 'Australia']",2005/8/11,27165581,108,Vengeance Knows No Mercy,6.8,167,"[""['Tony Jaa'"", "" 'Petchtai Wongkamlao'""]",Prachya Pinkaew,2005,8,352.7596833,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3500159,"['london england', 'tradition', 'indian lead', 'culture clash', 'immigration', 'role of women', 'sikh', ""women's soccer"", 'soccer', 'family', 'woman director']","Jess Bhamra, the daughter of a strict Indian couple in London, is not permitted to play organized soccer, even though she is 18. When Jess is playing for fun one day, her impressive skills are seen by Jules Paxton, who then convinces Jess to play for her semi-pro team. Jess uses elaborate excuses to hide her matches from her family while also dealing with her romantic feelings for her coach, Joe.",22.054546,"['Fox Searchlight Pictures', 'Kintop Pictures', 'Filmförderung Hamburg', 'UK Film Council']","['India', 'Germany', 'United Kingdom', 'United States of America']",2002/4/11,76578641,112,"Sometimes, to follow your dreams... you've got to bend the rules!",6.2,578,"[""['Parminder Nagra'"", "" 'Keira Knightley'""]",Gurinder Chadha,2002,4,2087.86178,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5800000,"['street gang', 'black people', 'sport', 'high school sports']","The clock strikes midnight, money changes hands, the crowd is on their feet, and the court is alive with fast-paced razzle-dazzle basketball. These players don't play for a school or a pro team. They play for the street and it's underground...way underground.",3.201886,"['360 Pictures', 'Dribble Productions', 'Platinum Equity']",['United States of America'],2006/9/1,7000000,95,,4.2,10,"[""['Anthony Mackie'"", "" 'Marcello Thedford'""]",Preston A. Whitmore II,2006,9,20.68965517,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600000,"['religion and supernatural', 'blood sample', 'occult', 'swat team', 'gas mask', 'night vision', 'freezer', 'found footage']","The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",22.341462,['Filmax'],['Spain'],2009/9/15,18469680,85,Fear Revisited,6.4,489,"[""['Manuela Velasco'"", "" 'Ferran Terraza'""]",Jaume Balagueró,2009,9,229.8157143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['chicago', 'bet', 'horse race', 'repayment', 'con man', 'mafia boss', 'violence', 'ragtime', 'reference to mutt and jeff', 'off track betting', 'sting operation', 'alley', '1930s', '20th century']",Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,28.500913,['Universal Pictures'],['United States of America'],1973/12/25,159616327,129,...all it takes is a little confidence.,7.9,622,"[""['Paul Newman'"", "" 'Robert Redford'""]",George Roy Hill,1973,12,2802.115036,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['underdog', 'scotland', 'jewry', 'patriotism', 'olympic games', 'jew', 'olympian sports team', 'ambition']",The true story of British athletes preparing for and competing in the 1924 Summer Olympics.,10.439971,"['Twentieth Century Fox Film Corporation', 'Warner Bros.', 'Enigma Productions', 'The Ladd Company', 'Allied Stars, Ltd.']",['United Kingdom'],1981/5/15,58972904,123,"This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor.",6.8,207,"[""['Ben Cross'"", "" 'Ian Charleson'""]",Hugh Hudson,1981,5,972.2346182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['gunslinger', 'desperation', 'outlaw']","A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",19.127239,"['Universal Pictures', 'Malpaso Productions']",['United States of America'],1973/4/19,15700000,105,Welcome to Hell,7.4,278,"[""['Clint Eastwood'"", "" 'Verna Bloom'""]",Clint Eastwood,1973,4,185.4545455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['android', 'harley davidson', 'cryogenics', 'space travel', 'love', 'parody', 'spaceship', 'space', 'alien', 'motorcycle', 'exercise', 'lasers', 'force field', 'meta film', 'forcefield', 'motorbike', 'cryonics']","Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor.",2.141143,['Marimark Productions'],['United States of America'],1980/6/6,4865000,95,She's too good to be true...and too real to be otherwise.,3.3,16,"[""['Dorothy Stratten'"", "" 'Stephen Macht'""]",William Sachs,1980,6,-11.54545455,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361898,"['gay', 'father son relationship', 'sex', 'italo-american', 'lovesickness', 'italian', 'canada', 'new love', 'coming out', 'macho', 'based on play', 'gay relationship', 'family', 'family feud', 'lgbt', 'emigrant']","A sweet comic film about an Italian man who comes out of the closet and the affect it has on his life and his crazy family. A family movie about the stereotypes of homosexuals and Italians �?called by critics ""the gay"" My Big Fat Greek Wedding.",2.080741,['icon'],['Canada'],2003/6/6,3031801,92,Things change. Family doesn't.,5.6,28,"[""['Luke Kirby'"", "" 'Ginette Reno'""]",Émile Gaudreault,2003,6,-30.49353745,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['robbery', 'junkie', 'investigation', 'porno star', 'murder', 'los angeles', 'violence', 'drug']","On the afternoon of July 1, 1981, Los Angeles police responded to a distress call on Wonderland Avenue and discovered a grisly quadruple homicide. The police investigation that followed uncovered two versions of the events leading up to the brutal murders - both involving legendary porn actor John Holmes. You're about to experience both versions.",7.79068,['Lions Gate Films'],"['Canada', 'United States of America']",2003/10/23,2466444,104,"Sex, drugs, murder. Welcome to L.A.",6.2,73,"[""['Val Kilmer'"", "" 'Dylan McDermott'""]",James Cox,2003,10,-50.67112,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,"['black people', 'italo-american', 'police brutality', 'sun glasses', 'culture clash', 'street war', 'heat', 'restaurant critic', 'radio transmission', 'punk', 'chaos', 'police operation', 'pizzeria', 'pizza', 'money', 'racism', 'hip hop culture']","On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.",15.580335,"['Universal Pictures', '40 Acres & A Mule Filmworks']",['United States of America'],1989/6/30,37295445,120,"It's the hottest day of the summer. You can do nothing, you can do something, or you can...",7.6,292,"[""['Danny Aiello'"", "" 'Ossie Davis'""]",Spike Lee,1989,6,473.7760769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200000,"['new delhi india', ""students' movement"", 'war of independence', 'student', 'celebration']","A young idealistic English filmmaker, Sue, arrives in India to make a film on Indian revolutionaries Bhagat Singh, Chandrashekhar Azad and their contemporaries and their fight for freedom from the British Raj. Owing to a lack of funds, she recruits students from Delhi University to act in her docu-drama. She finds DJ, who passed out five years back but still wants to be a part of the University because he doesn't think there's too much out there in the real world to look forward to. Karan, the son of Industrialist Rajnath Singhania, who shares an uncomfortable relationship with his father, but continues to live off him, albeit very grudgingly. Aslam, is a middle class Muslim boy, who lives in the by-lanes near Jama Masjid, poet, philosopher and guide to his friends. Sukhi, the group's baby, innocent, vulnerable and with a weakness for only one thing - girls. Laxman Pandey...",5.206967,"['Flicks Motion Pictures', 'UTV Motion Pictures']",['India'],2006/1/26,11502151,157,A Generation Awakens,7.2,97,"[""['Aamir Khan'"", "" 'Soha Ali Khan'""]",Rakeysh Omprakash Mehra,2006,1,422.8250455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['love triangle', 'love', 'irish', 'valet', 'woman director', '19th century']","Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.",5.033065,['Maipo Film- og TV Produksjon'],"['United Kingdom', 'Norway']",2014/9/7,5000000,120,Love is a foolish game,5.9,45,"[""['Jessica Chastain'"", "" 'Colin Farrell'""]",Liv Ullmann,2014,9,-9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,"['riddle', 'serial killer']","When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game...",42.187986,"['Lions Gate Films', 'Got Films', 'Twisted Pictures', 'Evolution Entertainment', 'Saw 2 Productions']",['United States of America'],2005/10/28,152925093,92,Oh Yes... There Will Be Blood.,6.3,1251,"[""['Tobin Bell'"", "" 'Shawnee Smith'""]",Darren Lynn Bousman,2005,10,3723.127325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,"['kidnapping', 'bunker', 'paranoia', 'basement', 'survivalist', 'apocalypse', 'car accident', 'captive']","After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",53.698683,"['Paramount Pictures', 'Bad Robot', 'Spectrum Effects']",['United States of America'],2016/3/10,108286421,103,Monsters come in many forms.,6.8,2468,"[""['Mary Elizabeth Winstead'"", "" 'John Goodman'""]",Dan Trachtenberg,2016,3,621.9094733,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['disgust', 'pain', 'stunts', 'music video', 'stuntman', 'stupidity', 'shocking']","Johnny Knoxville and his crazy friends appear on the big screen for the very first time in Jackass: The Movie. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on. While Johnny Knoxvile and his pals put their life at risk, they are entertaining people at the same time. Get ready for Jackass: The Movie!!",14.752587,"['Paramount Pictures', 'MTV Films', 'Dickhouse Productions', 'Lynch Siderow Productions']",['United States of America'],2002/10/21,64282312,87,Do not attempt this at home.,6.1,345,"[""['Johnny Knoxville'"", "" 'Bam Margera'""]",Jeff Tremaine,2002,10,1185.64624,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,"['suicide', 'darkness', 'basement', 'based on short story', 'fear of the dark', 'ghost']","When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",48.170508,"['New Line Productions', 'Matter Productions', 'Atomic Monster']",['United States of America'],2016/7/21,44107032,81,,6.3,1129,"[""['Teresa Palmer'"", "" 'Maria Bello'""]",David F. Sandberg,2016,7,800.1435102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['witch', 'sister sister relationship', 'sequel', 'prequel', 'haunting', 'found footage']","In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",29.15813,"['Paramount Pictures', 'Blumhouse Productions', 'Room 101', 'Solana Films']",['United States of America'],2011/10/19,205703818,83,It Runs In The Family,5.9,669,"[""['Katie Featherston'"", "" 'Sprague Grayden'""]",Henry Joost,2011,10,4014.07636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['death of a friend', 'swimming pool', 'ouija', 'ouija board', 'teenager', 'based on board game', 'ghost', 'spiritualism', 'supernatural horror']",A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,56.30466,"['Universal Pictures', 'Dentsu Inc.', 'Platinum Dunes', 'Media Rights Capital', 'Blumhouse Productions', 'Fuji Television Network', 'Hasbro Studios', '5150 Action', 'White Noise Factory']","['Japan', 'United States of America']",2014/10/24,103590271,89,Keep telling yourself it's just a game,4.9,983,"[""['Olivia Cooke'"", "" 'Ana Coto'""]",Stiles White,2014,10,1971.80542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['group therapy', 'nightmare', 'hypnosis', 'trapped', 'alcoholic', 'mental illness', 'catholicism', 'disfigurement', 'sleepwalking', 'mental hospital', 'psychotherapist', 'dreams']","It's been many years since Freddy Krueger's first victim, Nancy, came face-to-face with Freddy and his sadistic, evil ways. Now, Nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. Too bad Freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide.",17.304055,"['New Line Cinema', 'Smart Egg Pictures']",['United States of America'],1987/2/27,44793222,96,"If you think you're ready for Freddy, think again!",6.5,354,"[""['Robert Englund'"", "" 'Patricia Arquette'""]",Chuck Russell,1987,2,795.86444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,"['bachelor', 'vespa']","Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",9.59729,"['Filmax', 'Signature Entertainment', 'Pinema', 'Pantelion Films']",['Mexico'],2013/7/20,99067206,115,Life doesn't care if you're ready.,7.5,205,"[""['Loreto Peralta'"", "" 'Eugenio Derbez'""]",Eugenio Derbez,2013,7,1701.221927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,"['garage', 'poltergeist', 'webcam', 'imaginary friend', 'bathtub', 'tricycle', 'found footage', 'laptop computer', 'videotape', 'evil child', 'levitation', 'aftercreditsstinger', 'neighbor neighbor relationship', 'adopted child']","It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",20.326337,"['Paramount Pictures', 'Blumhouse Productions', 'Room 101', 'Solana Films']",['United States of America'],2012/10/17,142817992,95,It's closer than you think,5.2,563,"[""['Katie Featherston'"", "" 'Kathryn Newton'""]",Henry Joost,2012,10,2756.35984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100000,"['crucifixion', 'ancient rome']","Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.",4.028875,['Twentieth Century Fox Film Corporation'],['United States of America'],1953/9/16,36000000,135,The first motion picture in CinemaScope--the modern miracle you see without glasses!,6.4,42,"[""['Richard Burton'"", "" 'Jean Simmons'""]",Henry Koster,1953,9,778.0487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
